squirrel_id,latitude,longitude
38F-AM-1018-05,40.7954024311542,-73.955013129397
2C-AM-1010-01,40.7676126748454,-73.9787736280005
16E-PM-1018-09,40.7780382348833,-73.9686370726471
37G-PM-1007-05,40.7941434862099,-73.9546123259441
33F-PM-1012-05,40.7913938722521,-73.9583201789615
5E-AM-1008-10,40.7693422860766,-73.9758211560957
40D-PM-1013-03,40.7979228878042,-73.9557918001972
16F-PM-1013-01,40.7773289724189,-73.967334936601
12F-PM-1007-03,40.7745700102115,-73.9694938608335
13E-PM-1008-02,40.7758859812524,-73.9707571364399
37E-AM-1013-03,40.794914085004,-73.9561103688639
12F-PM-1007-14,40.774446589038,-73.9699134052609
5D-PM-1018-07,40.7695941843825,-73.9761776424664
15I-AM-1008-06,40.7755567428199,-73.9657040391563
4G-AM-1006-03,40.7676051392697,-73.9734108731087
37A-PM-1013-02,40.7961393097144,-73.960898739757
42D-AM-1014-01,40.7988549523022,-73.955352152771
29D-AM-1014-05,40.7888693815168,-73.9623356369432
11I-AM-1012-01,40.7726060987821,-73.9677500862135
13D-PM-1018-01,40.7761780680083,-73.9717135461165
6E-AM-1014-01,40.7703992564272,-73.9748943397482
33C-PM-1007-02,40.7921404951324,-73.9614972757332
12F-PM-1007-07,40.7743016981538,-73.9699124811406
1B-AM-1012-03,40.7676106598889,-73.9799250782277
2B-PM-1013-02,40.7685721515635,-73.9801138983722
17B-PM-1012-03,40.7800822831001,-73.9707487237344
33E-PM-1012-08,40.791388958496,-73.9583688637255
14A-AM-1014-02,40.7787147279715,-73.9735195018446
20F-PM-1007-07,40.7809326848536,-73.9652746477521
22A-AM-1008-04,40.7846350692923,-73.9694382427984
29C-AM-1007-01,40.7892160137944,-73.963716747038
4C-AM-1006-01,40.7695971164981,-73.9771847728747
18I-PM-1007-02,40.7777373345558,-73.9639048209454
1D-AM-1006-08,40.7669225020831,-73.9784863123685
14I-AM-1013-01,40.7747758221226,-73.9662310606968
37E-AM-1013-02,40.7946180656349,-73.9562323455674
31C-PM-1010-02,40.791320813687,-73.9624296435843
9G-AM-1007-03,40.7715418333976,-73.9714045891597
29D-PM-1010-02,40.788637452988,-73.9620719414292
36G-PM-1012-02,40.7930353817441,-73.9545427611477
39D-PM-1012-04,40.7966674587803,-73.9566277721581
3E-AM-1006-08,40.7681421869407,-73.9754709117681
3H-PM-1014-03,40.766328451425,-73.9734741818047
40D-AM-1013-06,40.797312050952,-73.9565824187667
42H-PM-1014-01,40.7977775674178,-73.9509628195532
3D-AM-1006-05,40.7686399839016,-73.9774228454023
38E-AM-1010-06,40.7950536287174,-73.9559520137172
2C-PM-1013-02,40.7674391934208,-73.9785709201168
33E-PM-1012-03,40.7911727679625,-73.9589016385889
38C-PM-1014-01,40.7962656030995,-73.9587678566254
35I-AM-1013-01,40.7915959393814,-73.9537703231359
8E-PM-1008-03,40.7722933513053,-73.973394428186
10F-PM-1019-03,40.7725756707748,-73.9709991016317
21F-AM-1018-08,40.7815652353937,-73.9642967875857
7G-AM-1010-03,40.7699419094168,-73.9720050204318
9B-AM-1010-03,40.7738462518304,-73.975565603566
1D-PM-1007-05,40.7669924015341,-73.9784685928652
32I-AM-1013-03,40.7888569161537,-73.9556177490335
5B-AM-1008-04,40.7708198505781,-73.9773520582734
19A-PM-1013-04,40.7826333686599,-73.9705260103239
34D-AM-1008-03,40.7926139425111,-73.9590191655172
21D-AM-1008-04,40.7826218539496,-73.9673949458096
34B-AM-1013-01,40.7938945058793,-73.9614218413356
32C-AM-1014-06,40.791604823372,-73.9611985783336
42E-PM-1012-04,40.7981257651433,-73.95385121459
20G-PM-1013-01,40.7809916310012,-73.964539031099
3D-AM-1006-02,40.7684756941321,-73.9767143644151
28D-PM-1019-01,40.7884304803386,-73.9628982772673
41B-AM-1010-04,40.7988448745116,-73.9576325087936
41D-AM-1014-03,40.7984201416018,-73.9554415665082
1F-PM-1019-01,40.7661261813557,-73.9768173303165
38C-PM-1014-10,40.796126044521,-73.9577009571427
3F-AM-1006-08,40.767356541975,-73.9745800592393
38D-PM-1006-03,40.7959039949577,-73.9565645716564
4E-AM-1020-03,40.7681638218212,-73.9756894776708
22G-PM-1018-01,40.7821632293136,-73.9630820577441
9C-PM-1006-02,40.7733561233828,-73.9755371849972
31E-PM-1006-09,40.7901473714024,-73.9605554843228
4B-AM-1010-02,40.7699558513225,-73.9789251806378
19C-PM-1018-07,40.7816278267843,-73.968906907671
8C-PM-1013-01,40.7732390916138,-73.9754333866435
33E-AM-1014-10,40.7912817646361,-73.9589470461357
11E-PM-1012-07,40.774621784862,-73.9715251156965
12H-PM-1007-05,40.7738547093402,-73.9679833225379
36F-PM-1012-05,40.7936584431012,-73.956453902485
14A-PM-1014-02,40.778497952406,-73.9736997033862
16E-AM-1014-10,40.7780770207023,-73.9688574856542
14H-PM-1012-04,40.7753405377869,-73.966824257293
12E-AM-1017-01,40.774698758184,-73.9712863172608
2E-PM-1014-01,40.7674304266107,-73.9765867029226
